channel_id,name,url,subscribers,country,videos,views,japan_ai_score,locale_reason,status,reject_reason,description
UC-9DT8kpvykuBEQ2iVatWbA,The Interactive & Immersive HQ,https://www.youtube.com/@theinteractiveimmersivehq,51400,CA,678,5073941,1,ai_keywords:AI,rejected,not_japan_ai_enough,"The Interactive and Immersive HQ has one mission: Help at least 1000 TouchDesigner freelancers, agencies, artists and designers achieve their artistic visions – and get paid well for doing so – over the next 5 years.  To"
UCt6JejfmG_ScjY5kzekNd9Q,NAPAI,https://www.youtube.com/@napai-b1g,14,,26,59,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,這裡是「智慧代理與實體AI機器人課程推動計畫」專屬頻道，我們將不定期公告計畫相關活動影片，以及課程模組教學影片，歡迎大家訂閱、分享、開啟小鈴鐺。
UCqPw78XvJUKtGiq3TzAcwJQ,Keerti Purswani,https://www.youtube.com/@keertipurswani,377000,IN,473,15878516,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to my channel! Hope you love it ❤️  With Machine Learning and AI shaping the future, I am now creating beginner-friendly and exciting content on these topics.  I love simplifying learning and making it more acces"
UCLs0TH_Lsp7pgkk2aXcpMnQ,NextGenFlows,https://www.youtube.com/@nextgenflows,0,,1,51,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Smart workflows, AI hacks, and automation secrets to save you 10+ hours a week. Future-proof your daily routine. New shorts daily."
UCelY7Lf2lNeoMZWkJNwOcCA,トモミツの即実践AI活用術ch,https://www.youtube.com/@トモミツの即実践ai活用術ch,28900,JP,59,1350796,6,"country_jp,japanese_text,ai_keywords:AI",accepted,,"""最新のAI活用を見て真似するだけで使える""そんな動画を毎週火曜と金曜日20:00に公開します。  AIを使いこなしたいと思っている方は、 動画概要欄の公式LINEに追加して無料特典を受け取りください！  "
UC0xO0wibGCkwfnii5HLo47A,Haidar Guru,https://www.youtube.com/@haidarguru,905,IN,804,1191415,1,ai_keywords:AI,rejected,subscriber_out_of_range,Hii Guys My Name Haidar From Uttar Pradesh India ❤️   Bahut Bahut Sawagat Hai Aapka Guru Family Me ✅  
UC_ioOgyGvJ4A5-JTYKVJKHg,Unreal Fusion,https://www.youtube.com/@unrealfusion1,1890,,172,210849,1,ai_keywords:AI,rejected,not_japan_ai_enough,"  Welcome to the future of digital creation 🚀  This channel explores **AI video generation, 3D animation, Blender, and Unreal Engine 5 game development** — plus powerful **gaming tricks and techniques** to level up your "
UC0xRMqPOyRNPTaL6BxhbCnQ,いまにゅのAIプログラミング塾,https://www.youtube.com/@imanyu_programming,176000,JP,268,17130966,8,"country_jp,japanese_text,ai_keywords:AI/Claude/エージェント",accepted,,「コードは書かない、AIに書かせる」── 非エンジニアのためのAIプログラミングチャンネルです。 株式会社ミチガエル 代表のいまにゅ（今西航平）が、ビジネスパーソン向けにAIを使ったプログラミング術をわかりやすく解説しています。Claude Code・Cursor などのAIコーディングツールの活用法、業務自動化、AIエージェントの作り方まで、実践的なノウハウをお届けします。  ▼ 書籍・講座 ・KADOKAWA よりPython・デー
UC6cuKbuWj016aG_e7enXlvw,AI Director / カゲ,https://www.youtube.com/@kage_aidirector,190,,25,10637,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,"【AI Director /カゲのチャンネルって？】 「AIで動画を作ってみたけど、動きが崩れてチープになる…」 「撮影機材もないし、絵も描けない。でも頭の中にある世界観を形にしたい」 そんな人たちのために、機材0・撮影0・AIと脳みそだけで映像世界を創るノウハウを発信するチャンネルです。 「このAIツール、すごい！」で終わらせない。 ""どう美しく仕上げるか"" という映像ディレクターの視点で、AIクリエイターの可能性を広げます。  ◆ "
UCtadcNeydAUCkcUF5t5YNtw,テレ東AIアカデミー【公式】,https://www.youtube.com/@txaiacademy,48800,JP,237,7863251,6,"country_jp,japanese_text,ai_keywords:AI",accepted,,【テレ東AIアカデミー】テレビ東京がお届けする、AI専門チャンネル ▶︎AI専門家たちによる豪華対談 　ここでしか聞けない、トップランナーたちによる豪華対談を配信。最新トレンドからビジネスへの実装術まで、最前線の知見を深く掘り下げます。 ▶︎最新トピックをお届け 　日々進化するAIニュースの解説や、即戦力となるAIツールの実践的な使い方を紹介。 ▶︎AI×エンターテインメントの実験 　AIを「笑い」や「料理」といった世界に投入し、どんな
UCBwY1GzMy8T2jPY7uuv4XDA,ITリスキリング応援チャンネル,https://www.youtube.com/@itリスキリング応援チャンネル,90,JP,153,125614,5,"country_jp,japanese_text",rejected,subscriber_out_of_range,このチャンネルはITリスキリングを応援するチャンネルとなります。 IT初心者向けのITの学びなおし（リスキリング）をコンセプトに動画を投稿していく予定です。   
UCrdG7y8pZdWAa7ZGlEQBtBg,株式会社クロト,https://www.youtube.com/@clotho-channel,14,,132,31635,4,"japanese_text,ai_keywords:AI/LLM",rejected,subscriber_out_of_range,株式会社クロト 公式Youtubeチャンネルです。2023年現在、東京都港区南麻布に本拠を構えています 株式会社クロトは、WEBシステムの開発・運用、webサイト制作、webデザイン、SEO支援、AI技術の応用、SNS運用、SNS広告など、クライアントの課題に最適なITソリューションを提供する会社です。  このチャンネルでは、おすすめのサービス、プロジェクト紹介や技術領域の取り組み、当社の提供サービスを分かりやすく動画でご紹介しています
UCeFst6290j3d5E-L-hszeJw,LT AI Solutions,https://www.youtube.com/@ltaisolutions,748,DE,129,130507,2,ai_keywords:AI/Claude,rejected,subscriber_out_of_range,"LT AI Solutions zeigt, wie Unternehmen Künstliche Intelligenz wirklich sinnvoll einsetzen.  Auf diesem Kanal findest du verständliche Inhalte zu:  • KI-Tools und Automatisierung • KI-Agenten und Workflows • Claude Code, "
UCrp_UI8XtuYfpiqluWLD7Lw,CNBC Television,https://www.youtube.com/@cnbctelevision,3370000,US,156400,2611402367,0,,rejected,subscriber_out_of_range,"Turn to CNBC TV for the latest stock market news and analysis. From market futures to live price updates CNBC is the leader in business news worldwide. Don’t miss a market moment, Stream CNBC+ now: http://www.cnbc.com/Wa"
UCanLQb41iFMmOEzas1LbjHA,なおたろ【パソコン&スマホ便利術】,https://www.youtube.com/@naotaro_lifehack,800000,JP,634,275430973,7,"country_jp,japanese_text,ai_keywords:AI/ChatGPT",accepted,,知って得する『パソコン、スマホ時短便利術』  ▷作業効率が爆速化するパソコン・スマホ便利技 ▷初心者でもすぐに使えて役立つ ▷Excel、Word、PowerPoint、iPhone、ChatGPTなどのITスキル情報  「見やすく、わかりやすく、すぐ真似できる」を モットーに発信中！⁡  ▼お仕事の問い合わせはこちら urawaza.iphone@gmail.com 
UC159xFO_4b6CC6iFuCI8raQ,TechZ,https://www.youtube.com/@techz-j8q,21700,ID,266,12032733,1,ai_keywords:AI,rejected,not_japan_ai_enough,Belajar AI di channel ini! - Download E-Book Belajar AI di bawah 👇  hubungi kami di: cuanz8085@gmail.com 
UC2WR8SvABXF8JDLVgt5txEA,AICodeBoss,https://www.youtube.com/@aicodeboss,34100,US,113,567619,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Welcome to AICodeBoss — the ultimate channel to build, launch, and grow with AI 🚀  On this channel, you will learn how to build AI apps, AI websites, SaaS tools, and automation systems using the latest AI tools, no-code "
UC3X-tn7gpipCqOdYWCmdyJQ,FBS福岡放送ニュース,https://www.youtube.com/@fbsnews5,73700,JP,8474,83461119,5,"country_jp,japanese_text",accepted,,「めんたいワイド」と「バリはやッ!」を制作するFBS福岡放送（日テレ系列）のニュース公式チャンネルです。福岡・佐賀のニュースをいち早くお伝えます。 
UCSJWyXWDgIR9mM4fchLyn-w,PuppyPaw AI News,https://www.youtube.com/@puppypawainews,5,KR,40,451,1,ai_keywords:AI,rejected,subscriber_out_of_range,"   이 채널의 모든 영상은 전 과정이 AI로 자동 제작됩니다.    매일 아침 AI 핵심 뉴스만 골라, 육하원칙으로 간결히 전달합니다.    AI 트렌드가 궁금해도 귀찮을때, 그냥 눈감고 듣기만 하세요!    구독과 알림 설정으로 매일 아침 최신 AI 소식을 놓치지 마세요! 🔔 "
UC5alq-VmYnfQZt7YaNgdcGw,Darrel Wilson,https://www.youtube.com/@darrelwilson,511000,US,642,53949753,1,ai_keywords:AI,rejected,not_japan_ai_enough,"Hey, what’s going on guys—Darrel Wilson here. On this channel, I show you exactly how to build websites, make money online, and grow your business using tools like WordPress, Elementor, AI website builders, and the lates"
UCMNZFAhQSB314E_MG3IbTXQ,TechTrapture,https://www.youtube.com/@techtrapture,23100,IN,411,2399009,2,ai_keywords:AI/LLM,rejected,not_japan_ai_enough,"🚀 TechTrapture | Google Cloud | Agentic AI | Generative AI  Welcome to TechTrapture — your go-to channel for mastering Google Cloud Platform (GCP), Agentic AI, Generative AI, and modern cloud architecture.  I’m Vishal Bu"
UCdnPwfXjBZUeO1fQCYMhNGA,IT入門チャンネル,https://www.youtube.com/@it_introduction,13400,JP,605,1355566,5,"country_jp,japanese_text",accepted,,にゃー。   「明日の解像度を上げる」をテーマに発信してます。 無料で、わかりやすくて、新時代に必須のスキルを。  深堀りしてほしいテーマ等ありましたら、コメント頂けると幸いです。  アキ＠ITエンジニア   2020/9 チャンネル登録 100人 2021/3 チャンネル登録者1000人 2022/8 チャンネル登録者5000人  ◆二次利用について 悪意がなければ、完全な複製にならない範囲でスクショ・動画の一部・埋め込みURL等をご
UCgjxLypvB0dT4m8AE84z4Kw,Vishal Tech in Cast ,https://www.youtube.com/@vishaltechincast,246,IN,196,199177,0,,rejected,subscriber_out_of_range,Hello दोस्तों मेरा नाम विशाल है  मैं इस चैनल पर टेक्निकल videos अपलोड करूंगा आप सब  मेरे इस सफर मे चलने के लिए तैयार हो जाइये  क्यूकी मै आप सबको इस चैनल के माध्यम से बहोत कुछ नाया सिखाने वाला हुँ 🙏  Thanks For your help 
UCtJ_vubYcFSbK9oyNiUg3Yw,英語勉強法.jp,https://www.youtube.com/@nyp,18300,JP,375,7235223,5,"country_jp,japanese_text",accepted,,こんにちは！「英語勉強法.jp」を運営している、英語講師の野村勇介です。  現在、オンライン英語塾を2つ運営しています。実際の指導経験に基づき、できる限り「実用的で、すぐ役立つ」英語学習情報を発信しています。  このチャンネルでは、大学受験・英検・TOEFL・留学などに役立つ参考書や勉強法を中心に紹介します。なお、紹介する参考書はすべて「自分で目を通したうえで」、おすすめしています。  ---  【運営サービス】  ■ 名古屋英語専門塾
UCGJ3j34cnaOHzaFrHcbzaKA,KELTALZ TV,https://www.youtube.com/@keltalztv,178,NG,59,10491,1,ai_keywords:AI,rejected,subscriber_out_of_range,"Welcome to KELTALZ TV! I’m Kelechi, and this channel is your go-to space for insightful and entertaining content. From thought-provoking discussions about life and creativity to practical tutorials and reviews, KELTALZ T"
UCIU1S227lESbv21oCRZBwLA,smartaipk,https://www.youtube.com/@smartaipkr,3,,34,1613,2,ai_keywords:AI/ChatGPT,rejected,subscriber_out_of_range,"H1 — SmartAI.pk 🚀  AI Automation | Smart Chatbots | Future Tech | Advanced AI Skills  Welcome to SmartAI.pk — your destination for learning modern AI tools, automation systems, intelligent chatbots, and advanced AI workf"
UCK-uyn6J81Y9i6VsyOREl9w,Brian Glusevic | AI Automation,https://www.youtube.com/@brianglusevic,19,,11,10182,1,ai_keywords:AI,rejected,subscriber_out_of_range,
UCYCLYo_l66VTv7NC4wr5MDQ,mri.0778,https://www.youtube.com/@井関恵利子-s7c8m,0,,2,0,4,"japanese_text,ai_keywords:AI/生成AI",rejected,subscriber_out_of_range,"mri.0778です🎶  #AIMusic制作クレジット / 使用ツール ・楽曲生成：[Suno AI ] ・作詞・プロデュース：[mri]AI R&B】『[曲名]』 - [あなたのアーティスト名] 懐かしい洋楽R&Bの雰囲気を、最新の音楽生成AI [Suno AI / Udio など] で再現しました。 心地よいチルなビートとエモいメロディをお楽しみください。 Chill, emotional, and smooth R&B vibe"
UCcNTRsVdCZYssLeLiC1nnMg,ひろ | 今すぐ使えるAI仕事術 🤖,https://www.youtube.com/@hiro_ai_hacks,222,,35,97706,3,"japanese_text,ai_keywords:AI",rejected,subscriber_out_of_range,「仕事と家庭の両方をラクにする！」をテーマに、 元プログラミング講師 × 外資IT企業でAIを実務フル活用する会社員パパが、 忙しい人のための“本当に使えるAI仕事術”を配信中！  👨‍💻 仕事で使えるAI活用 ⏰ 残業を減らし、時間の余白を生み出す考え方 🌱 家庭とキャリアを両立するための実践ノウハウ  を、現場の実体験ベースで AI初心者にも分かりやすく解説しています。  【🏫 このチャンネルについて】 このチャンネルは、 「AIを
